symbol,name,exchange,yahoo_ticker,series_or_group,isin,bse_sector,bse_mktcap_cr,isin_norm
531862,Bharat Agri Fert & Realty Ltd,BSE,531862.BO,X,INE842D01029,None,162.85,INE842D01029
532039,Zenotech Laboratories Ltd,BSE,532039.BO,X,INE486F01012,None,272.38,INE486F01012
532024,Aarcon Facilities Ltd,BSE,532024.BO,P,INE056J01015,None,8.99,INE056J01015
532016,Espire Hospitality Limited,BSE,532016.BO,X,INE176O01011,None,310.69,INE176O01011
532078,Monind Ltd,BSE,532078.BO,X,INE407E01029,None,8.96,INE407E01029
532092,Epuja Spiritech Ltd,BSE,532092.BO,X,INE807D01030,None,15.72,INE807D01030
532100,Indo City Infotech Ltd-$,BSE,532100.BO,X,INE456B01014,None,14.2,INE456B01014
532102,SBEC Sugar Ltd,BSE,532102.BO,X,INE948G01019,None,286.73,INE948G01019
532113,Brijlaxmi Leasing & Finance Ltd,BSE,532113.BO,X,INE957E01031,None,6.3,INE957E01031
532123,BSEL Algo Ltd,BSE,532123.BO,X,INE395A01016,None,39.24,INE395A01016
532124,Reliable Ventures India Ltd,BSE,532124.BO,X,INE419H01019,None,37.21,INE419H01019
532140,Mohite Industries Ltd,BSE,532140.BO,X,INE154B01023,None,45.63,INE154B01023
532145,H S India Ltd,BSE,532145.BO,X,INE731B01010,None,18.93,INE731B01010
532154,Johnson Pharmacare Ltd,BSE,532154.BO,X,INE560F01022,None,28.6,INE560F01022
532007,Shree Vatsaa Finance & leasing Ltd,BSE,532007.BO,X,INE981C01019,None,33.93,INE981C01019
532005,Sam Industries Ltd,BSE,532005.BO,X,INE653D01012,None,47.68,INE653D01012
532001,Inducto Steel Ltd,BSE,532001.BO,X,INE146H01018,None,21.58,INE146H01018
531925,Shantanu Sheorey Aquakult Ltd,BSE,531925.BO,X,INE545N01019,None,5.2,INE545N01019
531869,Sacheta Metals Ltd,BSE,531869.BO,X,INE433G01020,None,48.38,INE433G01020
531870,Popular Estate Management Ltd,BSE,531870.BO,X,INE370C01015,None,27.78,INE370C01015
531878,Anjani Finance Ltd,BSE,531878.BO,X,INE283D01018,None,10.99,INE283D01018
531885,SVA India Ltd,BSE,531885.BO,P,INE763K01014,None,2.69,INE763K01014
531889,Nurture Well Industries Ltd,BSE,531889.BO,X,INE882B01037,None,484.54,INE882B01037
531893,Sawaca Enterprises Ltd,BSE,531893.BO,X,INE248B01023,None,20.59,INE248B01023
531900,CCL International Ltd,BSE,531900.BO,X,INE778E01031,None,47.0,INE778E01031
531902,Gallops Enterprise Ltd,BSE,531902.BO,X,INE755J01012,None,13.52,INE755J01012
531909,Croissance Ltd,BSE,531909.BO,X,INE587J01027,None,8.23,INE587J01027
531910,JOJO Ltd,BSE,531910.BO,X,INE312M01016,None,536.88,INE312M01016
531911,Galaxy Agrico Exports Ltd,BSE,531911.BO,X,INE803L01016,None,105.51,INE803L01016
531923,Dhampure Specialty Sugars Ltd,BSE,531923.BO,X,INE956B01013,None,103.46,INE956B01013
531930,Sarthak Industries Ltd,BSE,531930.BO,X,INE074H01012,None,24.16,INE074H01012
531996,Odyssey Corporation Ltd,BSE,531996.BO,X,INE839E01023,None,60.91,INE839E01023
531931,Sai Capital Ltd,BSE,531931.BO,X,INE531X01018,None,42.74,INE531X01018
531944,Lexoraa Industries Ltd,BSE,531944.BO,X,INE185D01015,None,7.56,INE185D01015
531946,Chadha Papers Ltd,BSE,531946.BO,X,INE669W01018,None,8.93,INE669W01018
531950,Vertex Securities Ltd,BSE,531950.BO,X,INE316D01024,None,25.83,INE316D01024
531952,Riba Textiles Ltd,BSE,531952.BO,X,INE811H01017,None,67.27,INE811H01017
531959,Newtime Infrastructure Ltd,BSE,531959.BO,X,INE997D01021,None,103.39,INE997D01021
531962,Shree Metalloys Ltd,BSE,531962.BO,X,INE914B01012,None,21.8,INE914B01012
531968,IITL Projects Ltd,BSE,531968.BO,X,INE786E01018,None,21.09,INE786E01018
531977,Chartered Logistics Ltd,BSE,531977.BO,X,INE558F01026,None,84.93,INE558F01026
531979,Hind Aluminium Industries Ltd-$,BSE,531979.BO,X,INE227B01019,None,65.4,INE227B01019
531982,Spectrum Foods Ltd,BSE,531982.BO,X,INE547C01018,None,29.31,INE547C01018
531989,Deccan Polypacks Ltd,BSE,531989.BO,X,INE132E01015,None,7.4,INE132E01015
531991,Amraworld Agrico Ltd,BSE,531991.BO,X,INE735C01027,None,6.26,INE735C01027
531557,Amit Securities Ltd,BSE,531557.BO,X,INE137E01014,None,36.53,INE137E01014
531552,Raghunath Tobacco Company Ltd,BSE,531552.BO,X,INE754B01012,None,17.41,INE754B01012
531234,Scoobee Day Garments (India) Ltd,BSE,531234.BO,X,INE962E01015,None,118.29,INE962E01015
531257,Pratiksha Chemicals Ltd,BSE,531257.BO,X,INE530D01012,None,10.82,INE530D01012
531255,Paragon Finance Ltd,BSE,531255.BO,X,INE015E01012,None,21.0,INE015E01012
531254,Optimus Finance Ltd,BSE,531254.BO,X,INE031G01022,None,98.34,INE031G01022
531253,India Gelatine & Chemicals Ltd-$,BSE,531253.BO,X,INE342D01012,None,255.46,INE342D01012
531246,Prima Industries Ltd,BSE,531246.BO,X,INE723N01012,None,17.16,INE723N01012
531233,Rasi Electrodes Ltd,BSE,531233.BO,X,INE822D01021,None,39.66,INE822D01021
531550,Jhaveri Credits & Capital Ltd,BSE,531550.BO,X,INE865D01012,None,156.42,INE865D01012
531228,Rander Corporation Ltd,BSE,531228.BO,X,INE821D01031,None,11.66,INE821D01031
531227,Deco Mica Ltd,BSE,531227.BO,X,INE907E01010,None,23.05,INE907E01010
531223,Anjani Synthetics Ltd-$,BSE,531223.BO,X,INE364D01032,None,32.77,INE364D01032
531219,Shyama Computronics and Services Ltd,BSE,531219.BO,P,INE861E01019,None,4.66,INE861E01019
531262,Equilateral Enterprises Ltd,BSE,531262.BO,X,INE060N01019,None,27.12,INE060N01019
531268,B2B Software Technologies Ltd,BSE,531268.BO,X,INE151B01011,None,44.18,INE151B01011
531272,Nikki Global Finance Ltd,BSE,531272.BO,X,INE526C01012,None,7.45,INE526C01012
531273,Radhe Developers India Ltd,BSE,531273.BO,X,INE986B01044,None,96.6,INE986B01044
531274,Kinetic Trust Ltd,BSE,531274.BO,X,INE674M01019,None,11.27,INE674M01019
531278,Elixir Capital Ltd,BSE,531278.BO,X,INE785D01012,None,62.62,INE785D01012
531279,Trishakti Industries Ltd,BSE,531279.BO,X,INE238C01022,None,256.54,INE238C01022
531281,Marble City India Ltd,BSE,531281.BO,X,INE807H01023,None,224.86,INE807H01023
531283,Cindrella Financial Services Ltd,BSE,531283.BO,X,INE897D01015,None,4.37,INE897D01015
531287,National Plastic Technologies Ltd,BSE,531287.BO,X,INE896D01017,None,119.99,INE896D01017
531288,Lead Financial Services Ltd,BSE,531288.BO,X,INE531D01010,None,6.37,INE531D01010
531289,National Fittings Ltd,BSE,531289.BO,X,INE643C01015,None,138.43,INE643C01015
531297,Artefact Projects Ltd,BSE,531297.BO,X,INE885B01014,None,40.68,INE885B01014
531304,Nutech Global Ltd,BSE,531304.BO,X,INE960H01012,None,8.2,INE960H01012
531306,DHP India Ltd,BSE,531306.BO,X,INE590D01016,None,151.95,INE590D01016
531215,RTS Power Corporation Ltd,BSE,531215.BO,X,INE005C01017,None,101.22,INE005C01017
531212,Nalin Lease Finance Ltd,BSE,531212.BO,X,INE606C01012,None,26.44,INE606C01012
531155,Epsom Properties Ltd,BSE,531155.BO,X,INE601F01016,None,6.93,INE601F01016
531099,Centuple Global Ltd,BSE,531099.BO,X,INE396H01019,None,23.51,INE396H01019
531111,Gothi Plascon India Ltd,BSE,531111.BO,P,INE538G01018,None,40.24,INE538G01018
531119,Ceenik Exports India Ltd,BSE,531119.BO,X,INE418D01010,None,72.64,INE418D01010
531126,Kati Patang Lifestyle Ltd,BSE,531126.BO,X,INE237C01016,None,79.17,INE237C01016
531127,Mena Mani Industries Ltd,BSE,531127.BO,X,INE148B01033,None,78.79,INE148B01033
531129,Inani Marbles & Industries Ltd,BSE,531129.BO,X,INE635D01027,None,20.83,INE635D01027
531137,Gemstone Investments Ltd,BSE,531137.BO,X,INE503D01027,None,11.81,INE503D01027
531144,El Forge Ltd-$,BSE,531144.BO,X,INE158F01017,None,34.88,INE158F01017
531153,Diligent Industries Ltd,BSE,531153.BO,X,INE650C01036,None,50.55,INE650C01036
531157,Organic Coatings Ltd,BSE,531157.BO,X,INE412E01011,None,16.54,INE412E01011
531210,Colinz Laboratories Ltd,BSE,531210.BO,X,INE923C01011,None,14.82,INE923C01011
531158,Catvision Ltd,BSE,531158.BO,X,INE660B01011,None,10.62,INE660B01011
531163,Kemistar Corporation Ltd,BSE,531163.BO,X,INE971L01029,None,57.97,INE971L01029
531168,Associated Ceramics Ltd,BSE,531168.BO,X,INE771E01010,None,51.25,INE771E01010
531169,SKP Securities Ltd,BSE,531169.BO,X,INE709B01016,None,69.69,INE709B01016
531173,Syschem India Ltd,BSE,531173.BO,X,INE121D01036,None,210.41,INE121D01036
531176,Mefcom Capital Markets Ltd,BSE,531176.BO,X,INE186C01023,None,51.55,INE186C01023
531190,Eforu Entertainment Ltd,BSE,531190.BO,X,INE355H01015,None,62.09,INE355H01015
531199,Glance Finance Ltd,BSE,531199.BO,X,INE580D01017,None,37.0,INE580D01017
531203,Tradewell Holdings Ltd,BSE,531203.BO,X,INE819G01012,None,12.33,INE819G01012
531310,Available Finance Ltd,BSE,531310.BO,B,INE325G01010,None,157.14,INE325G01010
531314,Integra Capital  Ltd,BSE,531314.BO,X,INE366H01012,None,7.05,INE366H01012
531436,Saffron Industries Ltd,BSE,531436.BO,X,INE474D01013,None,21.96,INE474D01013
531437,Prakash Woollen & Synthetic Mills Ltd,BSE,531437.BO,X,INE523I01016,None,24.18,INE523I01016
531441,Lyons Corporate Market Ltd,BSE,531441.BO,X,INE100F01019,None,8.84,INE100F01019
531454,Polylink Polymers India Ltd,BSE,531454.BO,X,INE323D01020,None,46.43,INE323D01020
531456,Minaxi Textiles Ltd,BSE,531456.BO,X,INE952C01028,None,7.17,INE952C01028
531460,Continental Controls Ltd,BSE,531460.BO,X,INE545B01022,None,4.7,INE545B01022
531465,Nouveau Global Ventures Ltd,BSE,531465.BO,X,INE317B01042,None,7.98,INE317B01042
531472,Cybele Industries Ltd,BSE,531472.BO,X,INE183D01010,None,53.1,INE183D01010
531489,CG Vak Software & Exports Ltd,BSE,531489.BO,X,INE084D01010,None,94.14,INE084D01010
531502,Esaar India Ltd,BSE,531502.BO,X,INE404L01039,None,24.45,INE404L01039
531432,Systematix Securities Ltd,BSE,531432.BO,X,INE07P301011,None,5.63,INE07P301011
531503,Maris Spinners Ltd-$,BSE,531503.BO,X,INE866D01010,None,24.79,INE866D01010
531505,Indergiri Finance Ltd,BSE,531505.BO,X,INE628F01019,None,9.2,INE628F01019
531509,Step Two Corporation Ltd,BSE,531509.BO,X,INE623D01015,None,19.16,INE623D01015
531512,Orient Tradelink Ltd,BSE,531512.BO,X,INE681D01039,None,19.77,INE681D01039
531521,Desh Rakshak Aushdhalaya Ltd,BSE,531521.BO,P,INE971E01016,None,19.94,INE971E01016
531525,ACE Software Exports Ltd-$,BSE,531525.BO,X,INE849B01010,None,148.91,INE849B01010
531529,Softrak Venture Investment Ltd,BSE,531529.BO,X,INE562E01021,None,52.29,INE562E01021
531533,Accedere Ltd,BSE,531533.BO,X,INE578B01015,None,25.58,INE578B01015
531537,Mizzen Ventures Ltd,BSE,531537.BO,X,INE681K01026,None,310.89,INE681K01026
531539,Rishabh Digha Steel & Allied Products Ltd-$,BSE,531539.BO,X,INE864D01015,None,17.78,INE864D01015
531433,Sungold Capital Ltd,BSE,531433.BO,X,INE271D01013,None,4.99,INE271D01013
531323,Jayatma Industries Ltd,BSE,531323.BO,X,INE250D01017,None,7.74,INE250D01017
531324,Roselabs Finance Ltd,BSE,531324.BO,X,INE475C01012,None,22.0,INE475C01012
531334,Vikalp Securities Ltd,BSE,531334.BO,X,INE186E01011,None,6.34,INE186E01011
531338,Milestone Global Ltd,BSE,531338.BO,X,INE151H01018,None,9.05,INE151H01018
531340,Bervin Investment & Leasing Ltd,BSE,531340.BO,X,INE348I01018,None,24.68,INE348I01018
531341,Gujarat Investa Ltd,BSE,531341.BO,X,INE373D01017,None,13.46,INE373D01017
531346,Eastern Treads Ltd,BSE,531346.BO,X,INE500D01015,None,14.36,INE500D01015
531352,Peeti Securities Ltd,BSE,531352.BO,X,INE328D01011,None,7.58,INE328D01011
531359,Shriram Asset Management Company Ltd,BSE,531359.BO,X,INE777G01012,None,486.58,INE777G01012
531364,Ekansh Concepts Ltd,BSE,531364.BO,X,INE005E01013,None,325.77,INE005E01013
531380,Centenial Surgical Suture Ltd,BSE,531380.BO,X,INE405H01018,None,29.55,INE405H01018
531387,Hasti Finance Ltd,BSE,531387.BO,X,INE671D01014,None,6.85,INE671D01014
531390,Upsurge Investment & Finance Ltd,BSE,531390.BO,X,INE890B01014,None,131.75,INE890B01014
531395,Padam Cotton Yarns Ltd,BSE,531395.BO,X,INE448D01025,None,21.51,INE448D01025
531396,Women Networks Ltd,BSE,531396.BO,X,INE905B01010,None,3.31,INE905B01010
531397,Polycon International Ltd,BSE,531397.BO,X,INE262C01014,None,9.24,INE262C01014
531398,Source Natural Foods and Herbal Supplements Ltd,BSE,531398.BO,X,INE679C01027,None,67.65,INE679C01027
531399,GG Automotive Gears Ltd,BSE,531399.BO,X,INE493B01017,None,136.91,INE493B01017
531402,LWS Knitwear Ltd,BSE,531402.BO,X,INE281M01013,None,22.75,INE281M01013
531406,ANS Industries Ltd,BSE,531406.BO,X,INE234J01018,None,13.1,INE234J01018
531411,Tuni Textile Mills Ltd,BSE,531411.BO,X,INE560D01027,None,13.85,INE560D01027
531416,Narendra Properties Ltd,BSE,531416.BO,X,INE603F01012,None,26.66,INE603F01012
531420,BMB Music & Magnetics Ltd,BSE,531420.BO,X,INE644K01016,None,6.1,INE644K01016
532160,Gujarat State Financial Corporation,BSE,532160.BO,B,INE944A01011,None,94.73,INE944A01011
531091,United Credit Ltd,BSE,531091.BO,X,INE858C01027,None,15.25,INE858C01027
532656,Facor Alloys Ltd,BSE,532656.BO,X,INE828G01013,None,59.45,INE828G01013
532676,PBA Infrastructure Ltd,BSE,532676.BO,X,INE160H01019,None,12.0,INE160H01019
532645,Beeyu Overseas Ltd,BSE,532645.BO,X,INE052B01011,None,3.76,INE052B01011
532806,AI Champdany Industries Ltd,BSE,532806.BO,X,INE768E01024,None,110.65,INE768E01024
532820,E-Land Apparel Ltd,BSE,532820.BO,X,INE311H01018,None,64.79,INE311H01018
532723,MPDL Ltd,BSE,532723.BO,X,INE493H01014,None,27.08,INE493H01014
532744,GTN Textiles Ltd,BSE,532744.BO,X,INE302H01017,None,9.86,INE302H01017
532323,Shiva Cement Ltd,BSE,532323.BO,X,INE555C01029,None,523.63,INE555C01029
532320,Vaarad Ventures Ltd,BSE,532320.BO,X,INE418B01048,None,253.15,INE418B01048
532315,Groarc Industries India Ltd,BSE,532315.BO,X,INE042B01012,None,13.92,INE042B01012
532304,KJMC Corporate Advisors (India) Ltd,BSE,532304.BO,X,INE602C01011,None,21.56,INE602C01011
532333,HB Portfolio Ltd,BSE,532333.BO,X,INE638B01025,None,65.45,INE638B01025
532340,Omni AXs Software Ltd,BSE,532340.BO,X,INE369B01019,None,3.35,INE369B01019
532344,Madala Holdings Ltd,BSE,532344.BO,X,INE002B01016,None,281.69,INE002B01016
532362,Nagpur Power & Industries Ltd,BSE,532362.BO,X,INE099E01016,None,194.47,INE099E01016
532284,TCFC Finance Ltd,BSE,532284.BO,X,INE389D01013,None,28.0,INE389D01013
532167,Omkar Pharmachem Ltd,BSE,532167.BO,X,INE501C01015,None,21.44,INE501C01015
532183,Gayatri Sugars Ltd,BSE,532183.BO,X,INE622E01023,None,60.85,INE622E01023
532217,CMX Holdings Ltd,BSE,532217.BO,X,INE027F01014,None,18.39,INE027F01014
532230,Bengal Tea & Fabrics Ltd,BSE,532230.BO,X,INE665D01016,None,126.17,INE665D01016
532262,TCI Industries Ltd,BSE,532262.BO,X,INE920B01019,None,131.82,INE920B01019
532275,Landmarc Leisure Corporation Ltd,BSE,532275.BO,X,INE394C01023,None,192.08,INE394C01023
532455,Shalimar Wires Industries Ltd,BSE,532455.BO,X,INE655D01025,None,76.96,INE655D01025
532467,Hazoor Multi Projects Ltd-$,BSE,532467.BO,B,INE550F01049,None,733.16,INE550F01049
532444,T Spiritual World Ltd,BSE,532444.BO,X,INE541C01037,None,2.84,INE541C01037
532373,WEP Solutions Ltd,BSE,532373.BO,X,INE434B01029,None,95.9,INE434B01029
532378,Universal Arts Ltd,BSE,532378.BO,X,INE464B01018,None,5.22,INE464B01018
532379,First Fintec Ltd,BSE,532379.BO,X,INE683B01047,None,8.2,INE683B01047
532380,Baba Arts Ltd-$,BSE,532380.BO,X,INE893A01036,None,70.09,INE893A01036
532384,Tyche Industries Ltd,BSE,532384.BO,X,INE443B01012,None,131.2,INE443B01012
532397,Konndor Industries Ltd,BSE,532397.BO,X,INE971A01014,None,9.94,INE971A01014
532404,Saven Technologies Ltd,BSE,532404.BO,X,INE856B01023,None,38.71,INE856B01023
532410,Transcorp International Ltd,BSE,532410.BO,X,INE330E01023,None,82.12,INE330E01023
531083,Nihar Info Global Ltd,BSE,531083.BO,X,INE876E01033,None,6.13,INE876E01033
522165,Indsil Hydro Power and Manganese Ltd-$,BSE,522165.BO,X,INE867D01018,None,113.89,INE867D01018
524582,Tirupati Starch & Chemicals Ltd,BSE,524582.BO,X,INE314D01011,None,117.76,INE314D01011
524580,Priya Ltd-$,BSE,524580.BO,X,INE686C01014,None,7.88,INE686C01014
524576,Vivid Global Industries Ltd,BSE,524576.BO,X,INE737C01023,None,20.08,INE737C01023
524572,Pharmaids Pharmaceuticals Ltd,BSE,524572.BO,X,INE117D01018,None,98.61,INE117D01018
524564,Gayatri BioOrganics Ltd,BSE,524564.BO,X,INE052E01015,None,63.82,INE052E01015
524548,Sharma East India Hospitals & Medical Research Ltd,BSE,524548.BO,X,INE465H01012,None,42.47,INE465H01012
524522,Laffans Petrochemicals Ltd-$,BSE,524522.BO,X,INE919B01011,None,22.6,INE919B01011
524520,KMC Speciality Hospitals (India) Ltd,BSE,524520.BO,B,INE879K01018,None,1855.91,INE879K01018
524516,Bacil Pharma Ltd,BSE,524516.BO,X,INE711D01018,None,74.56,INE711D01018
524506,Coral Laboratories Ltd,BSE,524506.BO,X,INE683E01017,None,178.7,INE683E01017
524592,Jaysynth Orgochem Ltd,BSE,524592.BO,X,INE263B01022,None,168.36,INE263B01022
524594,Aeonx Digital Technology Ltd,BSE,524594.BO,X,INE994D01010,None,56.12,INE994D01010
524602,Bandaram Pharma Packtech Ltd,BSE,524602.BO,X,INE875N01036,None,49.48,INE875N01036
524604,Adline Chem Lab Ltd,BSE,524604.BO,P,INE276T01018,None,8.01,INE276T01018
524606,Beryl Drugs Ltd,BSE,524606.BO,X,INE415H01017,None,12.3,INE415H01017
524614,IEL Ltd,BSE,524614.BO,X,INE056E01024,None,72.89,INE056E01024
524628,Parker Agrochem Exports Ltd-$,BSE,524628.BO,X,INE750B01010,None,7.82,INE750B01010
524632,Shukra Pharmaceuticals Ltd,BSE,524632.BO,B,INE551C01044,None,1347.79,INE551C01044
524634,Alufluoride Ltd,BSE,524634.BO,X,INE058F01019,None,356.11,INE058F01019
524636,Oxygenta Pharmaceutical Ltd,BSE,524636.BO,X,INE102E01018,None,183.07,INE102E01018
524640,Archit Organosys Ltd,BSE,524640.BO,X,INE078I01011,None,112.1,INE078I01011
524642,Sikozy Realtors Ltd,BSE,524642.BO,X,INE528E01022,None,6.15,INE528E01022
524661,Welcure Drugs & Pharmaceuticals Ltd,BSE,524661.BO,X,INE331C01025,None,33.37,INE331C01025
524663,Bharat Immunologicals & Biologicals Corporation Ltd-$,BSE,524663.BO,B,INE994B01014,None,75.35,INE994B01014
524502,Raaj Medisafe India Ltd,BSE,524502.BO,P,INE548H01015,None,123.67,INE548H01015
524336,Shree Hari Chemicals Export Ltd,BSE,524336.BO,X,INE065E01017,None,60.36,INE065E01017
524204,Teesta Agro Industries Ltd,BSE,524204.BO,X,INE757D01011,None,66.98,INE757D01011
524210,Pentokey Organy India Ltd,BSE,524210.BO,X,INE702E01015,None,23.28,INE702E01015
524218,Resonance Specialties Ltd-$,BSE,524218.BO,X,INE486D01017,None,151.46,INE486D01017
524288,Aimco Pesticides Ltd,BSE,524288.BO,X,INE008B01013,None,50.04,INE008B01013
524314,Gujarat Terce Laboratories Ltd,BSE,524314.BO,X,INE499G01013,None,27.26,INE499G01013
524322,Kabra Drugs Ltd,BSE,524322.BO,X,INE323K01017,None,50.36,INE323K01017
524488,SVC INDUSTRIES Ltd,BSE,524488.BO,X,INE038B01010,None,38.65,INE038B01010
524400,Ishita Drugs & Industries Ltd,BSE,524400.BO,X,INE806D01016,None,22.17,INE806D01016
524408,Universal Starch Chem Allied Ltd,BSE,524408.BO,X,INE113E01015,None,86.08,INE113E01015
524414,Norris Medicines Ltd,BSE,524414.BO,X,INE744C01029,None,14.18,INE744C01029
524434,Asian Petroproducts & Exports Ltd,BSE,524434.BO,X,INE810M01019,None,23.8,INE810M01019
524440,Camex Ltd,BSE,524440.BO,X,INE198C01010,None,42.5,INE198C01010
524458,Indo Euro Indchem Ltd,BSE,524458.BO,X,INE319N01019,None,9.69,INE319N01019
524687,Basant Agro Tech India Ltd-$,BSE,524687.BO,X,INE473E01021,None,113.56,INE473E01021
526468,Euro Leder Fashion Ltd,BSE,526468.BO,X,INE940E01011,None,7.83,INE940E01011
526231,Standard Surfactants Ltd,BSE,526231.BO,X,INE307D01015,None,38.29,INE307D01015
526315,Divyashakti Ltd,BSE,526315.BO,X,INE410G01010,None,49.13,INE410G01010
526241,Amrapali Industries Ltd,BSE,526241.BO,X,INE762C01021,None,130.22,INE762C01021
526237,Morgan Ventures Ltd,BSE,526237.BO,X,INE902C01015,None,49.0,INE902C01015
524703,Sandu Pharmaceuticals Ltd,BSE,524703.BO,X,INE751D01014,None,40.64,INE751D01014
526211,Suraj Industries Ltd,BSE,526211.BO,X,INE170U01011,None,293.13,INE170U01011
526193,Royal Cushion Vinyl Products Ltd-$,BSE,526193.BO,X,INE618A01011,None,53.68,INE618A01011
526187,Ashram Online.Com Ltd,BSE,526187.BO,X,INE293C01019,None,6.0,INE293C01019
526173,Andrew Yule & Company Ltd,BSE,526173.BO,B,INE449C01025,None,1148.06,INE449C01025
526169,Multibase India Ltd,BSE,526169.BO,X,INE678F01014,None,237.26,INE678F01014
526335,Shreyas Intermediates Ltd,BSE,526335.BO,X,INE115F01017,None,44.99,INE115F01017
526345,Panjon Ltd,BSE,526345.BO,X,INE744D01019,None,34.9,INE744D01019
526355,Duro Pack Ltd,BSE,526355.BO,X,INE138B01018,None,30.69,INE138B01018
526365,Swarnsarita Jewels India Ltd,BSE,526365.BO,X,INE967A01012,None,67.66,INE967A01012
526373,Cindrella Hotels Ltd-$,BSE,526373.BO,X,INE908C01012,None,17.1,INE908C01012
526407,Hampton Sky Realty Ltd,BSE,526407.BO,X,INE299D01022,None,252.82,INE299D01022
526409,Kkalpana Industries (India) Ltd,BSE,526409.BO,X,INE301C01028,None,65.76,INE301C01028
526433,ASM Technologies Ltd,BSE,526433.BO,B,INE867C01010,None,4825.41,INE867C01010
526435,Perfectpac Ltd,BSE,526435.BO,X,INE759I01024,None,45.12,INE759I01024
526439,Ambitious Plastomac Company Ltd,BSE,526439.BO,X,INE267C01013,None,5.12,INE267C01013
526441,Vision Cinemas Ltd,BSE,526441.BO,X,INE515B01025,None,8.27,INE515B01025
526161,Spenta International Ltd,BSE,526161.BO,X,INE175C01018,None,26.97,INE175C01018
526159,Nikhil Adhesives Ltd-$,BSE,526159.BO,X,INE926C01022,None,402.32,INE926C01022
526143,Mpl Plastics Ltd,BSE,526143.BO,X,INE343A01016,None,7.65,INE343A01016
524711,Vista Pharmaceuticals Ltd,BSE,524711.BO,X,INE427C01021,None,45.49,INE427C01021
524731,Jenburkt Pharmaceuticals Ltd,BSE,524731.BO,X,INE354A01013,None,513.36,INE354A01013
524748,Link Pharma Chem Ltd,BSE,524748.BO,X,INE302F01011,None,12.22,INE302F01011
524752,Decipher Labs Ltd,BSE,524752.BO,X,INE643N01012,None,6.97,INE643N01012
524768,Emmessar Biotech & Nutrition Ltd,BSE,524768.BO,X,INE634B01016,None,13.26,INE634B01016
524790,Everest Organics Ltd,BSE,524790.BO,X,INE334C01029,None,243.73,INE334C01029
524808,Phyto Chem India Ltd,BSE,524808.BO,X,INE037C01010,None,9.88,INE037C01010
